Proposal ID,Name,PI
GRT00029261,"Wood, David Webster",1
GRT00029262,"Wood, David Webster",1
GRT00029263,"Lemeshow, Stanley Alan",1
GRT00029264,"Schmitt, Laura Clare",1
GRT00029265,"Bird, Amanda Jane",1
GRT00029266,"Seiber, Eric",1
GRT00029267,"Corrigan, John D",1
GRT00029268,"Daniels, Curt John",1
GRT00029269,"Daoud, Emile Georges",1
GRT00029270,"Ganju, Ramesh",1
GRT00029271,"Amer, Amal",1
GRT00029272,"Sarkar, Chandrani",1
GRT00029273,"Yee, Lisa Diane",1
GRT00029274,"Exline, Matthew C",1
GRT00029275,"Cantara, William Anthony",1
GRT00029276,"Kochanek, Christopher Sharpe",1
GRT00029277,"Ardoin, Stacy Payne",1
GRT00029278,"Ali, Naeem Akhtar",1
GRT00029279,"Goldstein, Howard",1
GRT00029280,"Mathur, Smita",1
GRT00029281,"Musier-Forsyth, Karin M",1
GRT00029282,"Bumgardner, Ginny L",1
GRT00029283,"Schmalbrock, Petra M F",1
GRT00029284,"Gustafson, Terry Lee",1
GRT00029285,"Magnussen, Robert Andrew",1
GRT00029286,"Patrick, Thelma Elaine",1
GRT00029287,"Daoud, Emile Georges",1
GRT00029288,"Kwiek, Jesse John",1
GRT00029289,"Johnson, Joel Tidmore",1
GRT00029290,"Prakash, Shaurya",1
GRT00029291,"Bowen-Ellzey, Nancy E",1
GRT00029292,"Ganju, Ramesh",1
GRT00029293,"Mohler, Peter John",1
GRT00029294,"Pan, Zui",1
GRT00029295,"Ahmer, Brian M",1
GRT00029296,"Wu, Li",1
GRT00029297,"Chalmers, Jeffrey John",1
GRT00029298,"Wojton, Jeffrey Alan",1
GRT00029299,"Werbovetz, Karl Andrew",1
GRT00029300,"Caterino, Jeffrey Michael",1
GRT00029301,"Wu, Haifeng M.",1
GRT00029302,"Shen, Yingjie",1
GRT00029303,"Onate, James Arthur",1
GRT00029304,"Barni, Marie T.",1
GRT00029305,"Alonso, Ana Paula",1
GRT00029306,"Tabita, Fred Robert",1
GRT00029307,"Mittapalli, Omprakash",1
GRT00029308,"Foust, Kevin D.",1
GRT00029309,"Braumoeller, Bear F.",1
GRT00029310,"Nelson, Thomas Edward",1
GRT00029311,"Munroe, Darla Karin",1
GRT00029312,"O'Kelly, Morton Edward",1
GRT00029313,"Hawley, Joshua D",1
GRT00029314,"Sloutsky, Vladimir Michailovich",1
GRT00029315,"Breyfogle, Nicholas",1
GRT00029316,"Devaney, Johanna Catriona",1
GRT00029317,"Sood, Namita",1
GRT00029318,"Rodriguez-Saona, Luis Enrique",1
GRT00029319,"Torbey, Michel T",1
GRT00029320,"Torbey, Michel T",1
GRT00029321,"Barringer, Sheryl Ann",1
GRT00029322,"Pascall, Melvin A",1
GRT00029323,"Shneker, Bassel F",1
GRT00029324,"Ziouzenkova, Ouliana",1
GRT00029325,"Benfield, David Allen",1
GRT00029326,"Parvin, Jeffrey",1
GRT00029327,"Schlesinger, Larry Seth",1
GRT00029328,"Goodfellow, Paul Joseph",1
GRT00029329,"Green, Patrick Lee",1
GRT00029330,"Benfield, David Allen",1
GRT00029331,"Glaser, M. Ronald Ronald",1
GRT00029332,"Paskett, Electra Diane",1
GRT00029333,"Ringel, Matthew David",1
GRT00029334,"Vu, Vincent Quang",1
GRT00029335,"Zheng, Yuan Fang",1
GRT00029336,"Poirier, Michael Guy",1
GRT00029337,"Terman, David Hillel",1
GRT00029338,"Akli, Kramer Ugerthen",1
GRT00029339,"Akli, Kramer Ugerthen",1
GRT00029340,"Akli, Kramer Ugerthen",1
GRT00029341,"Braaten, Eric A",1
GRT00029342,"Flicker, Yuval Zvi",1
GRT00029343,"Guerau, Mireia",1
GRT00029344,"Houmsse, Mahmoud",1
GRT00029345,"Bumgardner, Ginny L",1
GRT00029346,"Phieffer, Laura Senunas",1
GRT00029347,"Maguire, Michelle",1
GRT00029348,"Menq, Chia-Hsiang",1
GRT00029349,"Worley, Charles Thomas",1
GRT00029350,"Ghadiali, Samir N.",1
GRT00029351,"Calyam, Anjaneyaprasad P",1
GRT00029352,"Maguire, Michelle",1
GRT00029353,"Woods, Justin Charles",1
GRT00029354,"Li, Quan",1
GRT00029355,"Butler, R. Bryan",1
GRT00029356,"Arbona, Fernando Luis",1
GRT00029357,"Xiong, Qingming",1
GRT00029358,"Papenfuss, Tracey L",1
GRT00029359,"Thompson, Daniel James",1
GRT00029360,"Popovich, Phillip Gordon",1
GRT00029361,"Ma, Jiyan",1
GRT00029362,"Freitas, Michael Alan",1
GRT00029363,"Wu, Haifeng M.",1
GRT00029364,"Schlesinger, Larry Seth",1
GRT00029366,"Gabrielli, Paolo",1
GRT00029367,"Sanders, Virginia M.",1
GRT00029368,"Wilson, Terry Jean",1
GRT00029369,"Miller, Christopher Lee",1
GRT00029370,"Cole, David Robert",1
GRT00029371,"Denko, Nicholas Charles",1
GRT00029372,"Gregoire, Thomas Kenneth",1
GRT00029373,"Gregoire, Thomas Kenneth",1
GRT00029374,"Stephens, Deborah Marie",1
GRT00029375,"Cohen, Jonathon Brett",1
GRT00029376,"Miranda, Mario Javier",1
GRT00029377,"Nakano, Ichiro",1
GRT00029378,"Yoon, Sung Ok",1
GRT00029379,"Dennis, Patricia Marie",1
GRT00029380,"Lu, Bo",1
GRT00029381,"Calyam, Anjaneyaprasad P",1
GRT00029382,"Happ, Mary Elizabeth",1
GRT00029383,"Malone, Helen Irene",1
GRT00029384,"Pentimonti, Jill Marie",1
GRT00029385,"Shabsigh, Ahmad",1
GRT00029386,"Verducci, Joseph Stephen",1
GRT00029387,"Strayhorn, Terrell Lamont",1
GRT00029388,"Sutton, Jeffrey A.",1
GRT00029389,"Vasu, Sumithira",1
GRT00029390,"Bertone, Alicia Louise",1
GRT00029391,"Macrae, Erin R",1
GRT00029392,"Perry, Kyle Andrew",1
GRT00029393,"Kaumaya, Pravin T P",1
GRT00029394,"Niblack, Terry Lee",1
GRT00029395,"Worley, Charles Thomas",1
GRT00029396,"Worley, Charles Thomas",1
GRT00029397,"Nori, Uday Sankar",1
GRT00029398,"Bell, Erica McKenzie",1
GRT00029399,"Gupta, Inder Jeet",1
GRT00029400,"Newton, Herbert Bruce",1
GRT00029401,"Marras, William Steven",1
GRT00029402,"Chalker, Brad Alan",1
GRT00029403,"Bloomston, Paul Mark",1
GRT00029404,"Lu, Wu",1
GRT00029405,"Herms, Daniel A",1
GRT00029406,"Wang, Hanping Ping",1
GRT00029407,"Sribanditmongkol, Vorachai",1
GRT00029408,"Ho, W.S. Winston Winston",1
GRT00029409,"Tomasko, David Lane",1
GRT00029410,"Larry, John Alan",1
GRT00029411,"Ilangovan, Govindasamy",1
GRT00029412,"Baker, Christopher J",1
GRT00029413,"McTigue, Dana Marie",1
GRT00029414,"Sen, Chandan K",1
GRT00029415,"Kvaratskhelia, Mamuka",1
GRT00029416,"Ziolo, Mark T",1
GRT00029417,"Jackson, Rebecca Dorothy",1
GRT00029418,"Schlesinger, Larry Seth",1
GRT00029419,"Li, Chenglong",1
GRT00029420,"Ameri, Ali A.",1
GRT00029421,"Periasamy, Muthu",1
GRT00029422,"Ameri, Ali A.",1
GRT00029423,"Krishnamurthy, Karthikeyan",1
GRT00029424,"Dubovsky, Jason A.",1
GRT00029425,"Denko, Nicholas Charles",1
GRT00029426,"Jaglowski, Samantha Mary",1
GRT00029427,"Chu, Benjamin",1
GRT00029428,"Liebner, David A",1
GRT00029429,"Schuelke-Leech, Beth-Anne",1
GRT00029430,"Zhang, Jinsuo",1
GRT00029431,"Lempert, Walter R",1
GRT00029432,"Nagaraja, Haikady Navada",1
GRT00029433,"Nakano, Ichiro",1
GRT00029434,"Exline, Matthew C",1
GRT00029435,"Green, Patrick Lee",1
GRT00029436,"Yu, Deyue",1
GRT00029437,"Virk, Subhdeep",1
GRT00029438,"Soundarajan, Neelam",1
GRT00029439,"de Lima Araujo, Luiz Henrique",1
GRT00029441,"Andridge, Rebecca Roberts",1
GRT00029442,"Lee, Nam Yong",1
GRT00029443,"Schmittgen, Thomas Donald",1
GRT00029444,"Pan, Quintin",1
GRT00029445,"Lockwood, Charles Joseph",1
GRT00029446,"Pan, Quintin",1
GRT00029447,"Coffman, Katherine Baldiga",1
GRT00029448,"Jazdzewski, Krystian Arseniusz",1
GRT00029449,"Shafieezadeh, Abdollah",1
GRT00029450,"Yedavalli, Rama Krishna",1
GRT00029451,"Yedavalli, Rama Krishna",1
GRT00029452,"Sezen, Halil",1
GRT00029453,"Zhao, Yi",1
GRT00029454,"Croce, Carlo Maria",1
GRT00029455,"Toland, Amanda E",1
GRT00029456,"Lucas, David M",1
GRT00029457,"Asano, Maki",1
GRT00029458,"Mancl, Karen Marie",1
GRT00029459,"Sezen, Halil",1
GRT00029460,"Moulton, Stephanie Marie",1
GRT00029461,"Sun, Xiaodong",1
GRT00029462,"Denning, Richard Smith",1
GRT00029463,"Huebner, Frances Kay",1
GRT00029464,"Jhiang, Sissy Meihua",1
GRT00029465,"Ziouzenkova, Ouliana",1
GRT00029466,"Rosol, Thomas John",1
GRT00029467,"Mehta, Kamal D.",1
GRT00029468,"Croce, Carlo Maria",1
GRT00029469,"Lin, Chien-Liang Glenn",1
GRT00029470,"Popovich, Phillip Gordon",1
GRT00029471,"Hershberger, Ray E",1
GRT00029472,"Xia, Yong",1
GRT00029473,"Byrd, John C",1
GRT00029474,"Dungan, Kathleen Marie",1
GRT00029475,"Dungan, Kathleen Marie",1
GRT00029476,"Otterson, Gregory A",1
GRT00029477,"Anderson, Clark Lawrence",1
GRT00029478,"Schlesinger, Larry Seth",1
GRT00029479,"Nakano, Ichiro",1
GRT00029480,"Davis, Ian C",1
GRT00029481,"Pancholi, Vijay",1
GRT00029482,"Jackson, Rebecca Dorothy",1
GRT00029483,"Fan, Liang-Shih",1
GRT00029484,"Virk, Subhdeep",1
GRT00029485,"Virk, Subhdeep",1
GRT00029486,"Dalton, Lori",1
GRT00029487,"Foraker, Randi Elizabeth",1
GRT00029488,"Kaur, Balveen",1
GRT00029489,"Raman, Subha Venkat",1
GRT00029490,"Reiter, Paul L.",1
GRT00029491,"Sen, Chandan K",1
GRT00029492,"Caterino, Jeffrey Michael",1
GRT00029493,"Walter, Mark Eugene",1
GRT00029494,"Castro, Carlos Ernesto",1
GRT00029495,"Prakash, Shaurya",1
GRT00029496,"Culver, David Alan",1
GRT00029497,"Elder, James Bradley",1
GRT00029498,"Sipos, Jennifer Anne",1
GRT00029499,"Simonetti, Orlando Paul",1
GRT00029500,"Miller, Hans",1
GRT00029501,"He, Guanglong",1
GRT00029502,"Rink, Cameron L",1
GRT00029503,"Kalbfleisch, Steven Jack",1
GRT00029504,"Daoud, Emile Georges",1
GRT00029505,"Cao, Lei",1
GRT00029506,"Mastronarde, John G",1
GRT00029507,"Agarwal, Anil Kumar",1
GRT00029508,"Srinivasan, Manoj",1
GRT00029509,"Best, Thomas M",1
GRT00029510,"Mark, Bryan Greenwood",1
GRT00029511,"Kuret, Jeffrey Allan",1
GRT00029512,"Yoon, Sung Ok",1
GRT00029513,"Mayerson, Joel L",1
GRT00029514,"Benson, Don Michael",1
GRT00029515,"Moldovan, Nicanor Ilie",1
GRT00029516,"Villamena, Frederick Aman",1
GRT00029517,"Ilangovan, Govindasamy",1
GRT00029518,"Gustafson, Terry Lee",1
GRT00029519,"Kochanek, Christopher Sharpe",1
GRT00029520,"Marsh, Clay Braden",1
GRT00029521,"Stambuli, James Patrick",1
GRT00029522,"Bong, Dennis",1
GRT00029523,"Rashid, Harunur",1
GRT00029524,"Zheng, Yuan Fang",1
GRT00029525,"Cormet-Boyaka, Estelle",1
GRT00029526,"Huang, Se-Te Joseph",1
GRT00029527,"Suo, Zucai",1
GRT00029528,"Herbert, John M",1
GRT00029529,"Shore, Sheldon G",1
GRT00029530,"Lower, Steven K",1
GRT00029531,"Suo, Zucai",1
GRT00029532,"Reiter, Paul L.",1
GRT00029533,"Woyach, Jennifer Ann",1
GRT00029534,"Sinha, Prasun",1
GRT00029535,"Sinha, Prasun",1
GRT00029536,"Fosler-Lussier, John Eric",1
GRT00029537,"Agrawal, Gagan",1
GRT00029538,"Wang, Huamin",1
GRT00029539,"Wang, Yusu",1
GRT00029540,"Srinivasan, Kannan",1
GRT00029541,"Shivpuri, Rajiv",1
GRT00029542,"Yi, Allen Yuan",1
GRT00029543,"Castro, Jose M",1
GRT00029544,"Woods, David D",1
GRT00029545,"Agrawal, Gagan",1
GRT00029546,"Agrawal, Gagan",1
GRT00029547,"Machiraju, Raghu",1
GRT00029548,"Bond, Michael David",1
GRT00029549,"Srinivasan, Manoj",1
GRT00029550,"Srinivasan, Kannan",1
GRT00029551,"Rademacher, Luis Alexis",1
GRT00029552,"Teodorescu, Mircea-Radu",1
GRT00029553,"Parthasarathy, Srinivasan",1
GRT00029554,"Ramanathan, Jayashree",1
GRT00029555,"Agrawal, Gagan",1
GRT00029556,"Qin, Feng",1
GRT00029557,"Ma, Jianjie",1
GRT00029558,"Khatri, Mahesh",1
GRT00029559,"Dubovsky, Jason A.",1
GRT00029560,"Olencki, Thomas E",1
GRT00029561,"Sutradhar, Alok",1
GRT00029562,"Followell, Timothy B",1
GRT00029564,"Eiferman, Daniel Scott",1
GRT00029565,"Wood, David Webster",1
GRT00029566,"Jenkins, Margaret A",1
GRT00029567,"Seveau, Stephanie Marthe Marie",1
GRT00029568,"Torbey, Michel T",1
GRT00029569,"Sarkar, Chandrani",1
GRT00029570,"Raup Krieger, Janice L",1
GRT00029571,"Nakano, Ichiro",1
GRT00029572,"Lezama-Davila, Claudio M.",1
GRT00029573,"Ariza, Maria Eugenia",1
GRT00029574,"Patrick, Thelma Elaine",1
GRT00029575,"Parinandi, Narasimham Laxmi",1
GRT00029576,"Wang, Qi-En",1
GRT00029577,"Bai, Xue-Feng",1
GRT00029578,"Gu, Chen",1
GRT00029579,"Zhao, Weiqiang",1
GRT00029580,"Deiuliis, Jeffrey Alan",1
GRT00029581,"Kiecolt-Glaser, Janice Kay",1
GRT00029582,"Parris, Deborah Sue",1
GRT00029583,"Howat, Ian M",1
GRT00029584,"Burghes, Arthur Harry Macleo",1
GRT00029585,"Ziouzenkova, Ouliana",1
GRT00029586,"Schoenberg, Daniel Robert",1
GRT00029587,"Nakano, Ichiro",1
GRT00029588,"Schmeer, Kammi K.",1
GRT00029589,"Aldao, Amelia Irene",1
GRT00029590,"Kumar, Pawan",1
GRT00029591,"Volakis, John Leonidas",1
GRT00029592,"Basta, Nicholas Thomas",1
GRT00029593,"Jones, Larry Martin",1
GRT00029594,"Chalker, Brad Alan",1
GRT00029595,"Wu, Yiying",1
GRT00029596,"Selvaraj, Ramesh Kumar",1
GRT00029597,"Sumption, Michael D",1
GRT00029598,"De Lucia, Frank Charles",1
GRT00029599,"Lee, Jiyoung",1
GRT00029601,"Sorby, Sheryl A",1
GRT00029602,"Tomasko, David Lane",1
GRT00029603,"Klompen, Johannes Servatius H",1
GRT00029604,"Schmeer, Kammi K.",1
GRT00029605,"Browning, Christopher R",1
GRT00029606,"Cox, Kevin R",1
GRT00029607,"McSweeney, Kendra",1
GRT00029608,"Coleman, Mathew Charles",1
GRT00029609,"McSweeney, Kendra",1
GRT00029610,"Rogers, Peter F",1
GRT00029611,"Rogers, Peter F",1
GRT00029612,"Rogers, Peter F",1
GRT00029613,"Rogers, Peter F",1
GRT00029614,"Rogers, Peter F",1
GRT00029615,"Aldemir, Tunc",1
GRT00029616,"Stansell, Nathan Derek",1
GRT00029617,"Howat, Ian M",1
GRT00029618,"Stansell, Nathan Derek",1
GRT00029619,"Polyak, Leonid",1
GRT00029620,"Polyak, Leonid",1
GRT00029621,"Bromwich, David Howard",1
GRT00029622,"Clinton, Steven K.",1
GRT00029623,"Barker, Joel Daniel",1
GRT00029624,"Browning, Kristine Kihm",1
GRT00029625,"Stephens, Robert Louis",1
GRT00029626,"Bekaii-Saab, Tanios",1
GRT00029627,"Marsh, Clay Braden",1
GRT00029628,"Tweedle, Michael Frank",1
GRT00029629,"Newton, Herbert Bruce",1
GRT00029630,"Khayat, Rami N.",1
GRT00029631,"Ariza, Maria Eugenia",1
GRT00029632,"Kue, Jennifer",1
GRT00029633,"Hellings, Jessica Alice",1
GRT00029634,"Simcox, Amanda Alice",1
GRT00029635,"Chamberlin, Helen M",1
GRT00029636,"Ertin, Emre",1
GRT00029637,"Hines, Keith Martin",1
GRT00029638,"Conlisk, A Terrence",1
GRT00029639,"Scansen, Brian",1
GRT00029640,"Stout, Griffin A",1
GRT00029641,"Lee, Hea-Jin",1
GRT00029642,"Ali, Naeem Akhtar",1
GRT00029643,"Sen, Chandan K",1
GRT00029644,"Haddad, Nabil Jamil",1
GRT00029645,"Dorrance, Anne E",1
GRT00029646,"LeJeune, Jeffrey T.",1
GRT00029647,"Lichtkoppler, Frank Robert",1
GRT00029648,"Kiecolt-Glaser, Janice Kay",1
GRT00029649,"Zhu, Hua",1
GRT00029650,"Dhimitruka, Ilirian",1
GRT00029651,"Cantemir-Stone, Carmen Zenaida",1
GRT00029652,"Yoon, Sung Ok",1
GRT00029653,"Zou, Xianghong",1
GRT00029654,"Zirwas, Matthew James",1
GRT00029655,"Subramaniam, Vishwanath Venkateswara",1
GRT00029656,"Paulaitis, Michael E.",1
GRT00029657,"Conlisk, A Terrence",1
GRT00029658,"Kagel, John H",1
GRT00029659,"Lee, Jin-Fa",1
GRT00029660,"Chalmers, Jeffrey John",1
GRT00029661,"Zhao, Xiaoli",1
GRT00029662,"McGregor, John Michael",1
GRT00029663,"DeVries, Anne Courtney",1
GRT00029664,"Ross, Patrick Jr",1
GRT00029665,"Culicover, Peter W",1
GRT00029666,"Desai, Anand",1
GRT00029667,"Ghadiali, Samir N.",1
GRT00029669,"Hawley, Joshua D",1
GRT00029670,"Loux, Mark Monroe",1
GRT00029671,"Appova, Aina K",1
GRT00029673,"Lindsey, Laura Elizabeth",1
GRT00029674,"Canas, Luis A",1
GRT00029675,"Rajan, Siddharth",1
GRT00029676,"Efebera, Yvonne A",1
GRT00029677,"Teixeira, Fernando L.",1
GRT00029678,"Brillson, Leonard J",1
GRT00029679,"Ozer, Enver",1
GRT00029680,"Bolon, Brad Newland",1
GRT00029681,"Balasubramaniam, V M M",1
GRT00029682,"Burkholder, Robert James",1
GRT00029683,"Nagaraja, Haikady Navada",1
GRT00029684,"Otterson, Gregory A",1
GRT00029685,"Toland, Amanda E",1
GRT00029686,"Jarjour, Wael Najib",1
GRT00029688,"Bisesi, Michael Salvatore",1
GRT00029689,"Qian, Zhenchao",1
GRT00029690,"Dwyer, Rachel E",1
GRT00029691,"Mikulik, Zhanna",1
GRT00029692,"Yount, Jacob",1
GRT00029693,"Wang, Xiaorui",1
GRT00029695,"Shields, Peter G",1
GRT00029696,"Calhoun, Jason Harold",1
GRT00029697,"Koletar, Susan Lynn",1
GRT00029698,"Ellis, Thomas James",1
GRT00029699,"Grotewold, Erich",1
GRT00029700,"Gilor, Chen",1
GRT00029701,"Lozanski, Gerard",1
GRT00029702,"Denlinger, David Landis",1
GRT00029703,"Powers, Ciaran James",1
GRT00029704,"Browning, Kristine Kihm",1
GRT00029705,"Hyun, Sookyung",1
GRT00029706,"Richardson, Elaine B",1
GRT00029707,"Bruno, Richard",1
GRT00029708,"Lee, L James",1
GRT00029709,"Lee, L James",1
GRT00029710,"Everts, Helen Breitmaier",1
GRT00029711,"Irving, Karen Elizabeth",1
GRT00029712,"Bruno, Richard",1
GRT00029713,"Lightle, Kimberly Sue",1
GRT00029714,"Lesinski, Gregory",1
GRT00029715,"Kirschner, Lawrence S.",1
GRT00029716,"Wiechel, Jane Marie",1
GRT00029717,"Symer, David E",1
GRT00029718,"Ranbom, Lorin D",1
GRT00029719,"Seiber, Eric",1
GRT00029720,"Moeller, Steven John",1
GRT00029721,"Page, Stephen John",1
GRT00029722,"Schricker, Scott Raymond",1
GRT00029723,"Bailey, Michael T",1
GRT00029724,"Sutradhar, Alok",1
GRT00029725,"McNamara, Jack Joseph",1
GRT00029726,"Ameri, Ali A.",1
GRT00029727,"Li, Rongxing",1
GRT00029728,"Yedavalli, Rama Krishna",1
GRT00029729,"Bohrer, Gil",1
GRT00029730,"Bohrer, Gil",1
GRT00029731,"Toribio, Ramiro Eliseo",1
GRT00029732,"Schricker, Scott Raymond",1
GRT00029733,"Klein, Elizabeth Gardner",1
GRT00029734,"Rikihisa, Yasuko",1
GRT00029735,"Besecker, Beth Y",1
GRT00029736,"Hewett, Timothy E",1
GRT00029737,"Schmitt, Laura Clare",1
GRT00029738,"Gardner, David Sean",1
GRT00029740,"Ma, Jianjie",1
GRT00029741,"Kaur, Balveen",1
GRT00029742,"Schlesinger, Larry Seth",1
GRT00029743,"Turner, Joanne",1
GRT00029744,"Lee, Nam Yong",1
GRT00029745,"Gurcan, Metin Nafi",1
GRT00029746,"Heathcock, Jill Cathleen",1
GRT00029747,"Duchemin, Anne-Marie",1
GRT00029748,"Berger, Paul Raymond",1
GRT00029749,"Ringel, Steven Adam",1
GRT00029750,"Liu, Zhongfa",1
GRT00029751,"Jin, Victor X",1
GRT00029752,"Yen, Po-Yin",1
GRT00029753,"Gupta, Inder Jeet",1
GRT00029754,"Jin, Victor X",1
GRT00029755,"Xiong, Qingming",1
GRT00029756,"Shum, C K",1
GRT00029757,"Lin, Young Chin",1
GRT00029758,"Badjic, Jovica",1
GRT00029759,"Li, Xin",1
GRT00029760,"Allen, Heather C",1
GRT00029761,"Stanek, Krzysztof Zbignien",1
GRT00029762,"Bolon, Brad Newland",1
GRT00029763,"Chan, Michael Kenneth",1
GRT00029764,"Shum, C K",1
GRT00029765,"Cowan, James Allan",1
GRT00029766,"Grandinetti, Philip John",1
GRT00029767,"Cowan, James Allan",1
GRT00029768,"Magliery, Thomas John",1
GRT00029769,"Bong, Dennis",1
GRT00029770,"Chan, Michael Kenneth",1
GRT00029773,"Freudenstein, John Vincent",1
GRT00029774,"Thraen, Cameron Scott",1
GRT00029775,"Grewal, Parwinder S",1
GRT00029776,"Johnson, Amy Jo",1
GRT00029777,"Hall, Lisa M",1
GRT00029778,"Halasek, Evonne Kay",1
GRT00029779,"Chen, Tong",1
GRT00029780,"Majumder, Sarmila",1
GRT00029781,"Knopp, Michael",1
GRT00029782,"Henkin, Tina Marilyn",1
GRT00029783,"Gastier, Michael L",1
GRT00029784,"Bertone, Alicia Louise",1
GRT00029785,"Zhang, Wei",1
GRT00029786,"Eryilmaz, Atilla",1
GRT00029787,"Anderson, Betty Lise Lise",1
GRT00029788,"Arehart, Aaron Robert",1
GRT00029789,"Ekici, Eylem",1
GRT00029790,"Ertin, Emre",1
GRT00029792,"Maloney, Mary Catherine",1
GRT00029793,"Jackwood, Daral J",1
GRT00029794,"Handelman, Samuel Kenneth",1
GRT00029795,"Akbar, Sheikh Ali",1
GRT00029796,"Disilvestro, Robert Arnold",1
GRT00029797,"Lu, Wu",1
GRT00029798,"Shroff, Ness B",1
GRT00029799,"Berger, Paul Raymond",1
GRT00029800,"Melnyk, Bernadette",1
GRT00029801,"Barth, Rolf Frederick",1
GRT00029802,"Rafael-Fortney, Jill A",1
GRT00029803,"Nana-Sinkam, Patrick",1
GRT00029804,"Rafael-Fortney, Jill A",1
GRT00029805,"Zweier, Jay Louis",1
GRT00029806,"Turner, Joanne",1
GRT00029807,"Drew, Mark Elliot",1
GRT00029808,"Wolf, Kay Newlon",1
GRT00029809,"Sen, Chandan K",1
GRT00029810,"Fristad, Mary A",1
GRT00029811,"Rink, Cameron L",1
GRT00029812,"Jarjoura, David",1
GRT00029813,"Mohler, Peter John",1
GRT00029814,"Christian, Lisa Michelle",1
GRT00029815,"Onate, James Arthur",1
GRT00029816,"Kuppusamy, Periannan",1
GRT00029817,"Santschi, Elizabeth M",1
GRT00029818,"Ainslie, Kristy Marie",1
GRT00029819,"Patrick, Thelma Elaine",1
GRT00029820,"Akbar, Sheikh Ali",1
GRT00029821,"Guan, Jianjun",1
GRT00029822,"Babu, Sudarsanam Suresh",1
GRT00029823,"Zhao, Ji-Cheng",1
GRT00029824,"Sahai, Yogeshwar",1
GRT00029825,"Verweij, Hendrik",1
GRT00029826,"Guan, Jianjun",1
GRT00029827,"Sumption, Michael D",1
GRT00029828,"Powell, Heather Megan",1
GRT00029829,"Sumption, Michael D",1
GRT00029830,"Babu, Sudarsanam Suresh",1
GRT00029831,"Fiksel, Joseph",1
GRT00029832,"Polyak, Leonid",1
GRT00029833,"Lyons, William Berry",1
GRT00029834,"Cao, Lei Raymond",1
GRT00029835,"Von Visger, Jon",1
GRT00029837,"Palanichamy, Kamalakannan",1
GRT00029838,"Katz, Mira L.",1
GRT00029839,"Taylor, Christopher Gordon",1
GRT00029840,"Corrigan, John D",1
GRT00029841,"Andersen, Christopher L",1
GRT00029842,"Bekaii-Saab, Tanios",1
GRT00029843,"Zhang, Wei",1
GRT00029844,"Tomko, Karen A",1
GRT00029845,"Dorrance, Anne E",1
GRT00029846,"Lal, Rattan",1
GRT00029847,"Koontz, Tomas M",1
GRT00029848,"Bonello, Pierluigi",1
GRT00029849,"Havercamp, Susan Marie",1
GRT00029850,"Goebel, Patrick Charles",1
GRT00029851,"Nasser, Mohd",1
GRT00029852,"Rajaram, Murugesan",1
GRT00029853,"Kiecolt-Glaser, Janice Kay",1
GRT00029854,"Wozniak, Daniel John",1
GRT00029855,"Jones, Michelle Lyn",1
GRT00029856,"Liu, Xiaoping",1
GRT00029857,"McAlearney, Ann Scheck",1
GRT00029858,"Kaur, Balveen",1
GRT00029859,"Wolfe, Andrea Dayle",1
GRT00029860,"Boler, Dustin Dee",1
GRT00029861,"Snow, Allison Ann",1
GRT00029862,"Ziouzenkova, Ouliana",1
GRT00029863,"Tubbs, Crystal R",1
GRT00029864,"Ellis, Thomas James",1
GRT00029865,"Sivandran, Gajan",1
GRT00029866,"Sivandran, Gajan",1
GRT00029867,"Marsh, Clay Braden",1
GRT00029868,"Jordan, Lisa Ann",1
GRT00029869,"Roewer, Stephanie Di Stasi",1
GRT00029870,"Askwith, Candice C.",1
GRT00029871,"Happ, Mary Elizabeth",1
GRT00029872,"Hewett, Timothy E",1
GRT00029873,"Ilangovan, Govindasamy",1
GRT00029874,"Agarwal, Anil Kumar",1
GRT00029875,"Das, Hiranmoy",1
GRT00029876,"Lin, Young Chin",1
GRT00029877,"Menon, Usha",1
GRT00029878,"Melnyk, Bernadette",1
GRT00029879,"Ziolo, Mark T",1
GRT00029880,"Harrison, Earl Howard",1
GRT00029881,"Brosnan, Patricia A",1
GRT00029882,"Happ, Mary Elizabeth",1
GRT00029883,"Cristol, Dean Stuart",1
GRT00029884,"Mahlman, Robert Alan",1
GRT00029885,"Wiechel, Jane Marie",1
GRT00029886,"Wiechel, Jane Marie",1
GRT00029887,"Bohrer, Gil",1
GRT00029888,"Bohrer, Gil",1
GRT00029889,"Bohrer, Gil",1
GRT00029890,"Leber, Andrew B",1
GRT00029891,"Goard, Linnette Mizer",1
GRT00029893,"Scharre, Douglas William",1
GRT00029894,"Sohngen, Brent Laboiteaux",1
GRT00029896,"Rodriguez-Saona, Luis Enrique",1
GRT00029897,"Sykes, Dennis John",1
GRT00029898,"Dutta, Prabir Kumar",1
GRT00029899,"Dutta, Prabir Kumar",1
GRT00029901,"Sauvageau, Eric",1
GRT00029902,"Nana-Sinkam, Patrick",1
GRT00029903,"Parris, Deborah Sue",1
GRT00029904,"Lerch, Jessica K.",1
GRT00029905,"Wozniak, Daniel John",1
GRT00029906,"Rovin, Brad Harris",1
GRT00029907,"Hebert, Lee Alois",1
GRT00029908,"Rovin, Brad Harris",1
GRT00029909,"Chaudhari, Ajit Mohan",1
GRT00029910,"Boehm, Constance S",1
GRT00029911,"Tokaji, Daniel P.",1
GRT00029912,"Sen, Chandan K",1
