Award ID,Name,PI,comma_loc,Name_fm,Name_l,Name_fml
GRT00018466,"Niewiesk, Stefan",0,9,Stefan,Niewiesk,stefan niewiesk
GRT00018729,"Liang, Song",0,6,Song,Liang,song liang
GRT00018775,"Katz, Mira L.",0,5,Mira L.,Katz,mira l katz
GRT00018924,"Das, Aneesa M.",0,4,Aneesa M.,Das,aneesa m das
GRT00018939,"Croce, Carlo Maria",0,6,Carlo Maria,Croce,carlo maria croce
GRT00018996,"Kovchegov, Yuri V.",0,10,Yuri V.,Kovchegov,yuri v kovchegov
GRT00019006,"Bergese, Sergio Daniel",0,8,Sergio Daniel,Bergese,sergio daniel bergese
GRT00019183,"Maher, William Edward",0,6,William Edward,Maher,william edward maher
GRT00019533,"Burkholder, Robert James",0,11,Robert James,Burkholder,robert james burkholder
GRT00019533,"Chen, Chi-Chih",0,5,Chi-Chih,Chen,chichih chen
GRT00019626,"Flanigan, David C.",0,9,David C.,Flanigan,david c flanigan
GRT00019692,"Rajan, Siddharth",0,6,Siddharth,Rajan,siddharth rajan
GRT00019752,"Kuppusamy, Periannan",0,10,Periannan,Kuppusamy,periannan kuppusamy
GRT00019777,"Kulp, Samuel Kiyota",0,5,Samuel Kiyota,Kulp,samuel kiyota kulp
GRT00019978,"Crestanello, Juan A",0,12,Juan A,Crestanello,juan a crestanello
GRT00020138,"Das, Jayajit",0,4,Jayajit,Das,jayajit das
GRT00020309,"Benatar, Avraham",0,8,Avraham,Benatar,avraham benatar
GRT00020374,"Shum, C K",0,5,C K,Shum,c k shum
GRT00020428,"Kerby, Ronald Edgar",0,6,Ronald Edgar,Kerby,ronald edgar kerby
GRT00020542,"McGregor, John Michael",0,9,John Michael,McGregor,john michael mcgregor
GRT00020546,"Efebera, Yvonne A",0,8,Yvonne A,Efebera,yvonne a efebera
GRT00020596,"Alexandrov, Boian Todorov",0,11,Boian Todorov,Alexandrov,boian todorov alexandrov
GRT00020650,"Isley, Michelle Marie",0,6,Michelle Marie,Isley,michelle marie isley
GRT00020701,"Lozanski, Gerard",0,9,Gerard,Lozanski,gerard lozanski
GRT00020786,"Cronau, Holly Riedel",0,7,Holly Riedel,Cronau,holly riedel cronau
GRT00020787,"Gabel, Lawrence Lee",0,6,Lawrence Lee,Gabel,lawrence lee gabel
GRT00020863,"Piasta, Shayne B",0,7,Shayne B,Piasta,shayne b piasta
GRT00020942,"Ibba, Michael",0,5,Michael,Ibba,michael ibba
GRT00021087,"Marcucci, Guido",0,9,Guido,Marcucci,guido marcucci
GRT00021117,"Faerman, Marcio",0,8,Marcio,Faerman,marcio faerman
GRT00021133,"Kirschner, Lawrence S.",0,10,Lawrence S.,Kirschner,lawrence s kirschner
GRT00021173,"Go, Michael R",0,3,Michael R,Go,michael r go
GRT00021205,"Byrd, John C",0,5,John C,Byrd,john c byrd
GRT00021220,"Dick, Warren Albert",0,5,Warren Albert,Dick,warren albert dick
GRT00021250,"Myung, Jay Injae",0,6,Jay Injae,Myung,jay injae myung
GRT00021263,"Leone, Gustavo W.",0,6,Gustavo W.,Leone,gustavo w leone
GRT00021344,"Moses, Randolph Lyle",0,6,Randolph Lyle,Moses,randolph lyle moses
GRT00021392,"Hart, Richard T.",0,5,Richard T.,Hart,richard t hart
GRT00021413,"Saif, Linda Jean",0,5,Linda Jean,Saif,linda jean saif
GRT00021456,"Malone, Helen Irene",0,7,Helen Irene,Malone,helen irene malone
GRT00021538,"Clinton, Steven K.",0,8,Steven K.,Clinton,steven k clinton
GRT00021561,"Metzler, Anne J. Gemensky",0,8,Anne J. Gemensky,Metzler,anne j gemensky metzler
GRT00021622,"Cole, Susan Elizabeth",0,5,Susan Elizabeth,Cole,susan elizabeth cole
GRT00021628,"Hawley, Joshua D",0,7,Joshua D,Hawley,joshua d hawley
GRT00021657,"Boehmler, James Herbert",0,9,James Herbert,Boehmler,james herbert boehmler
GRT00021691,"Tridandapani, Susheela",0,13,Susheela,Tridandapani,susheela tridandapani
GRT00021829,"Babu, Sudarsanam Suresh",0,5,Sudarsanam Suresh,Babu,sudarsanam suresh babu
GRT00021829,"Alexandrov, Boian Todorov",0,11,Boian Todorov,Alexandrov,boian todorov alexandrov
GRT00021834,"Wang, Yunzhi",0,5,Yunzhi,Wang,yunzhi wang
GRT00021927,"Bhatt, Udayan Yogendra",0,6,Udayan Yogendra,Bhatt,udayan yogendra bhatt
GRT00021931,"Copeland, Larry James",0,9,Larry James,Copeland,larry james copeland
GRT00021936,"Santangelo, Thomas James",0,11,Thomas James,Santangelo,thomas james santangelo
GRT00021967,"Frankel, Wendy L",0,8,Wendy L,Frankel,wendy l frankel
GRT00022075,"Isley, Michelle Marie",0,6,Michelle Marie,Isley,michelle marie isley
GRT00022093,"Cooksey, Elizabeth Constance",0,8,Elizabeth Constance,Cooksey,elizabeth constance cooksey
GRT00022102,"McSpadden Gardener, Brian B.",0,19,Brian B.,McSpadden Gardener,brian b mcspadden gardener
GRT00022273,"Hadad, Christopher Martin",0,6,Christopher Martin,Hadad,christopher martin hadad
GRT00022294,"Hall, Nathan",0,5,Nathan,Hall,nathan hall
GRT00022353,"Rajagopalan, Sanjay",0,12,Sanjay,Rajagopalan,sanjay rajagopalan
GRT00022357,"Jakeman, Lyn B",0,8,Lyn B,Jakeman,lyn b jakeman
GRT00022404,"Olsen, Randall Jay",0,6,Randall Jay,Olsen,randall jay olsen
GRT00022434,"Dodson, Edward Eugene",0,7,Edward Eugene,Dodson,edward eugene dodson
GRT00022449,"Yi, Yuchan",0,3,Yuchan,Yi,yuchan yi
GRT00022588,"Riedl, Kenneth Matthew",0,6,Kenneth Matthew,Riedl,kenneth matthew riedl
GRT00022679,"Kaur, Balveen",0,5,Balveen,Kaur,balveen kaur
GRT00022802,"Hadley, Gregg A",0,7,Gregg A,Hadley,gregg a hadley
GRT00022896,"Weil, Zachary M",0,5,Zachary M,Weil,zachary m weil
GRT00022968,"Cheatham, John Patrick",0,9,John Patrick,Cheatham,john patrick cheatham
GRT00022983,"Babu, Sudarsanam Suresh",0,5,Sudarsanam Suresh,Babu,sudarsanam suresh babu
GRT00022989,"Calder, Catherine A",0,7,Catherine A,Calder,catherine a calder
GRT00023092,"Adamovich, Igor Vladimirovic",0,10,Igor Vladimirovic,Adamovich,igor vladimirovic adamovich
GRT00023099,"Doseff, Andrea I",0,7,Andrea I,Doseff,andrea i doseff
GRT00023116,"Brothers, Brittany M",0,9,Brittany M,Brothers,brittany m brothers
GRT00023151,"Kraybill, David Simon",0,9,David Simon,Kraybill,david simon kraybill
GRT00023170,"Mitchell, Thomas Kenneth",0,9,Thomas Kenneth,Mitchell,thomas kenneth mitchell
GRT00023315,"Bohrerova, Zuzana",0,10,Zuzana,Bohrerova,zuzana bohrerova
GRT00023448,"Jackson, Rebecca Dorothy",0,8,Rebecca Dorothy,Jackson,rebecca dorothy jackson
GRT00023549,"Brkljacic, Jelena",0,10,Jelena,Brkljacic,jelena brkljacic
GRT00023601,"Crawfis, Roger Alan",0,8,Roger Alan,Crawfis,roger alan crawfis
GRT00023668,"Rodgers, Emily M",0,8,Emily M,Rodgers,emily m rodgers
GRT00023759,"Bailey, Michael T",0,7,Michael T,Bailey,michael t bailey
GRT00023763,"Boyaka, Prosper N",0,7,Prosper N,Boyaka,prosper n boyaka
GRT00023819,"Godbout, Jonathan Philip",0,8,Jonathan Philip,Godbout,jonathan philip godbout
GRT00023891,"Scansen, Brian",0,8,Brian,Scansen,brian scansen
GRT00023957,"Rajala-Schultz, Paivi J",0,15,Paivi J,Rajala-Schultz,paivi j rajalaschultz
GRT00024153,"Nell, Susan Kay",0,5,Susan Kay,Nell,susan kay nell
GRT00024315,"Doll, Heather Lynn",0,5,Heather Lynn,Doll,heather lynn doll
GRT00024385,"Buford, John Anderson",0,7,John Anderson,Buford,john anderson buford
GRT00024416,"Sadee, Wolfgang",0,6,Wolfgang,Sadee,wolfgang sadee
GRT00024421,"Tomasko, David Lane",0,8,David Lane,Tomasko,david lane tomasko
GRT00024438,"Hall, Dennis William",0,5,Dennis William,Hall,dennis william hall
GRT00024547,"Oglesbee, Michael Jerl",0,9,Michael Jerl,Oglesbee,michael jerl oglesbee
GRT00024560,"Siston, Robert Anthony",0,7,Robert Anthony,Siston,robert anthony siston
GRT00024561,"Clinton, Steven K.",0,8,Steven K.,Clinton,steven k clinton
GRT00024561,"Devine, Steven M",0,7,Steven M,Devine,steven m devine
GRT00024563,"Parker, Rebecca A",0,7,Rebecca A,Parker,rebecca a parker
GRT00024640,"Moseley, Mark G",0,8,Mark G,Moseley,mark g moseley
GRT00024641,"Rajagopalan, Sanjay",0,12,Sanjay,Rajagopalan,sanjay rajagopalan
GRT00024644,"Nagaraja, Haikady Navada",0,9,Haikady Navada,Nagaraja,haikady navada nagaraja
GRT00024709,"Rezai, Ali R",0,6,Ali R,Rezai,ali r rezai
GRT00024751,"Ardoin, Stacy Payne",0,7,Stacy Payne,Ardoin,stacy payne ardoin
GRT00024789,"Fernandez, Soledad A",0,10,Soledad A,Fernandez,soledad a fernandez
GRT00024922,"Rajashekara, Gireesh",0,12,Gireesh,Rajashekara,gireesh rajashekara
GRT00024945,"Ratcliff, Roger",0,9,Roger,Ratcliff,roger ratcliff
GRT00024951,"Carnes, Cynthia Ann",0,7,Cynthia Ann,Carnes,cynthia ann carnes
GRT00024990,"Bell, Charles E",0,5,Charles E,Bell,charles e bell
GRT00025037,"Blum, William George",0,5,William George,Blum,william george blum
GRT00025047,"Cataland, Spero Rick",0,9,Spero Rick,Cataland,spero rick cataland
GRT00025055,"Cronau, Holly Riedel",0,7,Holly Riedel,Cronau,holly riedel cronau
GRT00025057,"Embi, Peter Joseph",0,5,Peter Joseph,Embi,peter joseph embi
GRT00025106,"Wang, Qi-En",0,5,Qi-En,Wang,qien wang
GRT00025120,"Cantemir-Stone, Carmen Zenaida",0,15,Carmen Zenaida,Cantemir-Stone,carmen zenaida cantemirstone
GRT00025147,"Khanna, Savita",0,7,Savita,Khanna,savita khanna
GRT00025166,"Eubank, Tim",0,7,Tim,Eubank,tim eubank
GRT00025378,"Julian, David A",0,7,David A,Julian,david a julian
GRT00025380,"Burghes, Arthur Harry Macleo",0,8,Arthur Harry Macleo,Burghes,arthur harry macleo burghes
GRT00025469,"Freitas, Michael Alan",0,8,Michael Alan,Freitas,michael alan freitas
GRT00025472,"Dutta, Prabir Kumar",0,6,Prabir Kumar,Dutta,prabir kumar dutta
GRT00025508,"Kaide, Colin Graham",0,6,Colin Graham,Kaide,colin graham kaide
GRT00025509,"Brown, Megan Elizabeth",0,6,Megan Elizabeth,Brown,megan elizabeth brown
GRT00025509,"Kisseberth, William C",0,11,William C,Kisseberth,william c kisseberth
GRT00025526,"Khalil, Waleed",0,7,Waleed,Khalil,waleed khalil
GRT00025531,"Flinn, Sharon Rose",0,6,Sharon Rose,Flinn,sharon rose flinn
GRT00025628,"Bartholomew, Deborah A",0,12,Deborah A,Bartholomew,deborah a bartholomew
GRT00025657,"Byrd, John C",0,5,John C,Byrd,john c byrd
GRT00025713,"Babu, Sudarsanam Suresh",0,5,Sudarsanam Suresh,Babu,sudarsanam suresh babu
GRT00025737,"O'Connell, Ann A.",0,10,Ann A.,O'Connell,ann a oconnell
GRT00025816,"Byrd, John C",0,5,John C,Byrd,john c byrd
GRT00025892,"Medeiros, Lydia Claire",0,9,Lydia Claire,Medeiros,lydia claire medeiros
GRT00025894,"Coe, James Vernon",0,4,James Vernon,Coe,james vernon coe
GRT00025898,"Gupta, Inder Jeet",0,6,Inder Jeet,Gupta,inder jeet gupta
GRT00026121,"Parvin, Jeffrey",0,7,Jeffrey,Parvin,jeffrey parvin
GRT00026146,"Go, Michael R",0,3,Michael R,Go,michael r go
GRT00026159,"Goel, Prem Kumar",0,5,Prem Kumar,Goel,prem kumar goel
GRT00026175,"Cantemir-Stone, Carmen Zenaida",0,15,Carmen Zenaida,Cantemir-Stone,carmen zenaida cantemirstone
GRT00026225,"Chalmers, Jeffrey John",0,9,Jeffrey John,Chalmers,jeffrey john chalmers
GRT00026242,"Ertin, Emre",0,6,Emre,Ertin,emre ertin
GRT00026328,"Biesiadecki, Brandon J.",0,12,Brandon J.,Biesiadecki,brandon j biesiadecki
GRT00026354,"Bekaii-Saab, Tanios",0,12,Tanios,Bekaii-Saab,tanios bekaiisaab
GRT00026356,"Weinberg, David Hal",0,9,David Hal,Weinberg,david hal weinberg
GRT00026368,"Turner, Joanne",0,7,Joanne,Turner,joanne turner
GRT00026370,"Sertel, Kubilay",0,7,Kubilay,Sertel,kubilay sertel
GRT00026407,"Behrouz, Reza",0,8,Reza,Behrouz,reza behrouz
GRT00026424,"Smith, Ryan Matthew",0,6,Ryan Matthew,Smith,ryan matthew smith
GRT00026438,"Franco, Veronica",0,7,Veronica,Franco,veronica franco
GRT00026453,"Basso, D Michele Michele",0,6,D Michele Michele,Basso,d michele michele basso
GRT00026482,"Weinberg, Bruce A",0,9,Bruce A,Weinberg,bruce a weinberg
GRT00026490,"Betz, Michael Ryan",0,5,Michael Ryan,Betz,michael ryan betz
GRT00026511,"Gordillo, Gayle Marietta",0,9,Gayle Marietta,Gordillo,gayle marietta gordillo
GRT00026545,"Rajaram, Murugesan",0,8,Murugesan,Rajaram,murugesan rajaram
GRT00026670,"Chiocca, Ennio Antonio",0,8,Ennio Antonio,Chiocca,ennio antonio chiocca
GRT00026683,"Havercamp, Susan Marie",0,10,Susan Marie,Havercamp,susan marie havercamp
GRT00026838,"McAlearney, Ann Scheck",0,11,Ann Scheck,McAlearney,ann scheck mcalearney
GRT00026880,"Mysiw, Walter Jerry",0,6,Walter Jerry,Mysiw,walter jerry mysiw
GRT00026950,"Roy, Sashwati",0,4,Sashwati,Roy,sashwati roy
GRT00026954,"Fahey, Patrick Joseph",0,6,Patrick Joseph,Fahey,patrick joseph fahey
GRT00026967,"Morison, Alexander Mason",0,8,Alexander Mason,Morison,alexander mason morison
GRT00026994,"Schmalbrock, Petra M F",0,12,Petra M F,Schmalbrock,petra m f schmalbrock
GRT00027023,"Akagi, Keiko",0,6,Keiko,Akagi,keiko akagi
GRT00027050,"Tridandapani, Susheela",0,13,Susheela,Tridandapani,susheela tridandapani
GRT00027077,"Aman, Michael George",0,5,Michael George,Aman,michael george aman
GRT00027095,"Foust, Kevin D.",0,6,Kevin D.,Foust,kevin d foust
GRT00027128,"Poi, Ming",0,4,Ming,Poi,ming poi
GRT00027128,"Poi, Ming Jye",0,4,Ming Jye,Poi,ming jye poi
GRT00027146,"Goodell, Karen",0,8,Karen,Goodell,karen goodell
GRT00027203,"Hewett, Timothy E",0,7,Timothy E,Hewett,timothy e hewett
GRT00027209,"Zadnik, Karla Sue",0,7,Karla Sue,Zadnik,karla sue zadnik
GRT00027348,"Anderson, Peter Martin",0,9,Peter Martin,Anderson,peter martin anderson
GRT00027363,"Pennell, Michael L.",0,8,Michael L.,Pennell,michael l pennell
GRT00027376,"Hawley, Joshua D",0,7,Joshua D,Hawley,joshua d hawley
GRT00027386,"Pouchet, Louis Noel",0,8,Louis Noel,Pouchet,louis noel pouchet
GRT00027408,"London, Cheryl A",0,7,Cheryl A,London,cheryl a london
GRT00027409,"Miller, Gail Ann",0,7,Gail Ann,Miller,gail ann miller
GRT00027410,"Stewart, Rabekah D",0,8,Rabekah D,Stewart,rabekah d stewart
GRT00027459,"Suarez, Adrian Zeledon",0,7,Adrian Zeledon,Suarez,adrian zeledon suarez
GRT00027470,"Dami, Imed E",0,5,Imed E,Dami,imed e dami
GRT00027492,"Byrd, John C",0,5,John C,Byrd,john c byrd
GRT00027547,"Adamovich, Igor Vladimirovic",0,10,Igor Vladimirovic,Adamovich,igor vladimirovic adamovich
GRT00027550,"Alsdorf, Douglas E.",0,8,Douglas E.,Alsdorf,douglas e alsdorf
GRT00027581,"Madden, Laurence Vincent",0,7,Laurence Vincent,Madden,laurence vincent madden
GRT00027587,"Hall, Nathan",0,5,Nathan,Hall,nathan hall
GRT00027610,"Go, Michael R",0,3,Michael R,Go,michael r go
GRT00027631,"Dapino, Marcelo J",0,7,Marcelo J,Dapino,marcelo j dapino
GRT00027691,"Para, Michael Francis",0,5,Michael Francis,Para,michael francis para
GRT00027732,"Liscynesky, Christina",0,11,Christina,Liscynesky,christina liscynesky
GRT00027775,"Canova, Marcello",0,7,Marcello,Canova,marcello canova
GRT00027793,"Anderson, Peter Martin",0,9,Peter Martin,Anderson,peter martin anderson
GRT00027797,"Arnold, William David",0,7,William David,Arnold,william david arnold
GRT00027828,"Embi, Peter Joseph",0,5,Peter Joseph,Embi,peter joseph embi
GRT00027837,"Izzo, Margaretha Vreeburg",0,5,Margaretha Vreeburg,Izzo,margaretha vreeburg izzo
GRT00027840,"Kuppusamy, Periannan",0,10,Periannan,Kuppusamy,periannan kuppusamy
GRT00027848,"Ozguner, Umit Ali",0,8,Umit Ali,Ozguner,umit ali ozguner
GRT00027850,"Co, Anne",0,3,Anne,Co,anne co
GRT00027850,"Zheng, Yuan Fang",0,6,Yuan Fang,Zheng,yuan fang zheng
GRT00027864,"Cheatham, John Patrick",0,9,John Patrick,Cheatham,john patrick cheatham
GRT00027886,"Cao, Lei Raymond",0,4,Lei Raymond,Cao,lei raymond cao
GRT00027942,"Cataland, Spero Rick",0,9,Spero Rick,Cataland,spero rick cataland
GRT00027951,"Fernandez, Soledad A",0,10,Soledad A,Fernandez,soledad a fernandez
GRT00027952,"Fernandez, Soledad A",0,10,Soledad A,Fernandez,soledad a fernandez
GRT00027961,"Ray Chaudhury, Abhik",0,14,Abhik,Ray Chaudhury,abhik ray chaudhury
GRT00027995,"Cohn, David",0,5,David,Cohn,david cohn
GRT00028019,"Cohn, David",0,5,David,Cohn,david cohn
GRT00028028,"Lichtkoppler, Frank Robert",0,13,Frank Robert,Lichtkoppler,frank robert lichtkoppler
GRT00028166,"Allen, Matthew James",0,6,Matthew James,Allen,matthew james allen
GRT00028187,"Groden, Joanna Louise",0,7,Joanna Louise,Groden,joanna louise groden
GRT00028207,"Barker, David John",0,7,David John,Barker,david john barker
GRT00028219,"Poirier, Michael Guy",0,8,Michael Guy,Poirier,michael guy poirier
GRT00028248,"Li, Chenglong",0,3,Chenglong,Li,chenglong li
GRT00028252,"Melnyk, Bernadette J",0,7,Bernadette J,Melnyk,bernadette j melnyk
GRT00028252,"Melnyk, Bernadette",0,7,Bernadette,Melnyk,bernadette melnyk
GRT00028330,"Hendershot, Andrew Jennings",0,11,Andrew Jennings,Hendershot,andrew jennings hendershot
GRT00028373,"Lavender, Steven A",0,9,Steven A,Lavender,steven a lavender
GRT00028416,"Mutti, Donald O",0,6,Donald O,Mutti,donald o mutti
GRT00028430,"Aman, Michael George",0,5,Michael George,Aman,michael george aman
GRT00028432,"Aman, Michael George",0,5,Michael George,Aman,michael george aman
GRT00028463,"Akbar, Sheikh Ali",0,6,Sheikh Ali,Akbar,sheikh ali akbar
GRT00028471,"Ardoin, Stacy Payne",0,7,Stacy Payne,Ardoin,stacy payne ardoin
GRT00028481,"Parvin, Jeffrey",0,7,Jeffrey,Parvin,jeffrey parvin
GRT00028501,"Kagan, Harris P",0,6,Harris P,Kagan,harris p kagan
GRT00028532,"Winslow, Christopher J",0,8,Christopher J,Winslow,christopher j winslow
GRT00028541,"Piasta, Shayne B",0,7,Shayne B,Piasta,shayne b piasta
GRT00028590,"Griffen, Ann Lindsay",0,8,Ann Lindsay,Griffen,ann lindsay griffen
GRT00028592,"Fernandez, Soledad A",0,10,Soledad A,Fernandez,soledad a fernandez
GRT00028596,"Lovett-Racke, Amy Elizabeth",0,13,Amy Elizabeth,Lovett-Racke,amy elizabeth lovettracke
GRT00028607,"Volinia, Stefano",0,8,Stefano,Volinia,stefano volinia
GRT00028612,"Mo, Xiaokui",0,3,Xiaokui,Mo,xiaokui mo
GRT00028642,"Shum, C K",0,5,C K,Shum,c k shum
GRT00028652,"Lempert, Walter R",0,8,Walter R,Lempert,walter r lempert
GRT00028672,"McNamara, Jack Joseph",0,9,Jack Joseph,McNamara,jack joseph mcnamara
GRT00028681,"Davis, Jonathan Paul",0,6,Jonathan Paul,Davis,jonathan paul davis
GRT00028682,"Bailey, Michael T",0,7,Michael T,Bailey,michael t bailey
GRT00028693,"Torrelles, Jordi B.",0,10,Jordi B.,Torrelles,jordi b torrelles
GRT00028841,"Ringel, Matthew David",0,7,Matthew David,Ringel,matthew david ringel
GRT00028874,"Su, Haijun",0,3,Haijun,Su,haijun su
GRT00028906,"Chen, Ching-Shih",0,5,Ching-Shih,Chen,chingshih chen
GRT00028939,"Hite, Amy Elizabeth",0,5,Amy Elizabeth,Hite,amy elizabeth hite
GRT00028939,"Webb, Amy",0,5,Amy,Webb,amy webb
GRT00028940,"Gordillo, Gayle Marietta",0,9,Gayle Marietta,Gordillo,gayle marietta gordillo
GRT00028970,"Byrd, John C",0,5,John C,Byrd,john c byrd
GRT00028972,"Fernandez, Soledad A",0,10,Soledad A,Fernandez,soledad a fernandez
GRT00029019,"Brothers, Brittany M",0,9,Brittany M,Brothers,brittany m brothers
GRT00029030,"Elsheikh, Bakri Hassan",0,9,Bakri Hassan,Elsheikh,bakri hassan elsheikh
GRT00029041,"Geyer, Susan Michelle",0,6,Susan Michelle,Geyer,susan michelle geyer
GRT00029052,"Freitas, Michael Alan",0,8,Michael Alan,Freitas,michael alan freitas
GRT00029079,"Bevis, Michael G",0,6,Michael G,Bevis,michael g bevis
GRT00029094,"Schumacher, Douglass William",0,11,Douglass William,Schumacher,douglass william schumacher
GRT00029122,"Chakroborty, Debanjan",0,12,Debanjan,Chakroborty,debanjan chakroborty
GRT00029128,"Butchar, Jonathan P",0,8,Jonathan P,Butchar,jonathan p butchar
GRT00029138,"Khanna, Savita",0,7,Savita,Khanna,savita khanna
GRT00029149,"Lepicki, Traci L",0,8,Traci L,Lepicki,traci l lepicki
GRT00029174,"Elsheikh, Bakri Hassan",0,9,Bakri Hassan,Elsheikh,bakri hassan elsheikh
GRT00029218,"Gan, Kock Kiam",0,4,Kock Kiam,Gan,kock kiam gan
GRT00029267,"Bogner, Jennifer Ann",0,7,Jennifer Ann,Bogner,jennifer ann bogner
GRT00029289,"O'Brien, Andrew J.",0,8,Andrew J.,O'Brien,andrew j obrien
GRT00029293,"Jackson, Rebecca Dorothy",0,8,Rebecca Dorothy,Jackson,rebecca dorothy jackson
GRT00029303,"Best, Thomas M",0,5,Thomas M,Best,thomas m best
GRT00029317,"Franco, Veronica",0,7,Veronica,Franco,veronica franco
GRT00029430,"Windl, Wolfgang E.",0,6,Wolfgang E.,Windl,wolfgang e windl
GRT00029445,"Ackerman, William Edward",0,9,William Edward,Ackerman,william edward ackerman
GRT00029465,"Rajagopalan, Sanjay",0,12,Sanjay,Rajagopalan,sanjay rajagopalan
GRT00029499,"Raman, Subha Venkat",0,6,Subha Venkat,Raman,subha venkat raman
GRT00029533,"Byrd, John C",0,5,John C,Byrd,john c byrd
GRT00029534,"Srinivasan, Kannan",0,11,Kannan,Srinivasan,kannan srinivasan
GRT00029557,"Pan, Zui",0,4,Zui,Pan,zui pan
GRT00029564,"Bergese, Sergio Daniel",0,8,Sergio Daniel,Bergese,sergio daniel bergese
GRT00029598,"Neese, Christopher F.",0,6,Christopher F.,Neese,christopher f neese
GRT00029644,"Prosek, Jason M",0,7,Jason M,Prosek,jason m prosek
GRT00029699,"Alonso, Ana Paula",0,7,Ana Paula,Alonso,ana paula alonso
GRT00029703,"Sauvageau, Eric",0,10,Eric,Sauvageau,eric sauvageau
GRT00029709,"Castro, Carlos Ernesto",0,7,Carlos Ernesto,Castro,carlos ernesto castro
GRT00029714,"Clinton, Steven K.",0,8,Steven K.,Clinton,steven k clinton
GRT00029718,"Crane, Dushka Aida",0,6,Dushka Aida,Crane,dushka aida crane
GRT00029735,"Schlesinger, Larry Seth",0,12,Larry Seth,Schlesinger,larry seth schlesinger
GRT00029740,"Zhu, Hua",0,4,Hua,Zhu,hua zhu
GRT00029804,"Janssen, Paul M",0,8,Paul M,Janssen,paul m janssen
GRT00029813,"Janssen, Paul M",0,8,Paul M,Janssen,paul m janssen
GRT00029814,"Neal, Jeremy Lynn",0,5,Jeremy Lynn,Neal,jeremy lynn neal
GRT00029857,"Hilligoss, Phillip Brian",0,10,Phillip Brian,Hilligoss,phillip brian hilligoss
GRT00029868,"Menon, Usha",0,6,Usha,Menon,usha menon
GRT00029877,"Szalacha, Laura A",0,9,Laura A,Szalacha,laura a szalacha
GRT00029881,"Manouchehri, Azita",0,12,Azita,Manouchehri,azita manouchehri
GRT00029882,"Szalacha, Laura A",0,9,Laura A,Szalacha,laura a szalacha
GRT00029928,"Shields, Peter G",0,8,Peter G,Shields,peter g shields
GRT00029929,"McTigue, Dana Marie",0,8,Dana Marie,McTigue,dana marie mctigue
GRT00029931,"Ernst, Stanley C",0,6,Stanley C,Ernst,stanley c ernst
GRT00029936,"Rushing, Gregory",0,8,Gregory,Rushing,gregory rushing
GRT00029936,"George, Barry Scott",0,7,Barry Scott,George,barry scott george
GRT00029968,"Porter, Kyle",0,7,Kyle,Porter,kyle porter
GRT00029975,"Rushing, Gregory",0,8,Gregory,Rushing,gregory rushing
GRT00029975,"George, Barry Scott",0,7,Barry Scott,George,barry scott george
GRT00030012,"Cohn, David",0,5,David,Cohn,david cohn
GRT00030024,"Salsberry, Pamela Jayne",0,10,Pamela Jayne,Salsberry,pamela jayne salsberry
GRT00030061,"Chaudhari, Ajit Mohan",0,10,Ajit Mohan,Chaudhari,ajit mohan chaudhari
GRT00030071,"Agostini, Pierre",0,9,Pierre,Agostini,pierre agostini
GRT00030073,"Jeschonnek, Sabine",0,11,Sabine,Jeschonnek,sabine jeschonnek
GRT00030076,"Lisa, Michael Annan",0,5,Michael Annan,Lisa,michael annan lisa
GRT00030083,"Andereck, Claude David",0,9,Claude David,Andereck,claude david andereck
